Depth [mm],Dose [Gy],PDD [%]
64.66666667,0.01287778395,0.8655945211
64.76190476,0.01283986572,0.8630458054
64.85714286,0.01280135898,0.8604575322
64.95238095,0.01276285224,0.8578692591
65.04761905,0.0127243455,0.855280986
65.14285714,0.01268583877,0.8526927129
65.23809524,0.01264733203,0.8501044397
65.33333333,0.01260882529,0.8475161666
65.42857143,0.01257031855,0.8449278935
65.52380952,0.01253181181,0.8423396203
65.61904762,0.01249330507,0.8397513472
65.71428571,0.01245479833,0.8371630741
65.80952381,0.01241629159,0.8345748009
65.9047619,0.01237778485,0.8319865278
66,0.01233927812,0.8293982547
66.0952381,0.01230077138,0.8268099815
66.19047619,0.01226226464,0.8242217084
66.28571429,0.0122237579,0.8216334353
66.38095238,0.01218525116,0.8190451622
66.47619048,0.01214674442,0.816456889
66.57142857,0.01210823768,0.8138686159
66.66666667,0.01206973094,0.8112803428
66.76190476,0.01204905494,0.8098905822
66.85714286,0.01203017909,0.8086218209
66.95238095,0.01201130323,0.8073530595
67.04761905,0.01199242738,0.8060842982
67.14285714,0.01197355153,0.8048155368
67.23809524,0.01195467568,0.8035467755
67.33333333,0.01193579982,0.8022780142
67.42857143,0.01191692397,0.8010092528
67.52380952,0.01189804812,0.7997404915
67.61904762,0.01187917227,0.7984717301
67.71428571,0.01186029642,0.7972029688
67.80952381,0.01184142056,0.7959342075
67.9047619,0.01182254471,0.7946654461
68,0.01180366886,0.7933966848
68.0952381,0.01178479301,0.7921279235
68.19047619,0.01176591715,0.7908591621
68.28571429,0.0117470413,0.7895904008
68.38095238,0.01172816545,0.7883216394
68.47619048,0.0117092896,0.7870528781
68.57142857,0.01169041374,0.7857841168
68.66666667,0.01167153789,0.7845153554
68.76190476,0.01170255381,0.7866001244
68.85714286,0.01173860668,0.7890234586
68.95238095,0.01177465956,0.7914467927
69.04761905,0.01181071244,0.7938701269
69.14285714,0.01184676532,0.796293461
69.23809524,0.0118828182,0.7987167952
69.33333333,0.01191887107,0.8011401294
69.42857143,0.01195492395,0.8035634635
69.52380952,0.01199097683,0.8059867977
69.61904762,0.01202702971,0.8084101318
69.71428571,0.01206308259,0.810833466
69.80952381,0.01209913546,0.8132568001
