scan_number,inplane_y_mm,crossplane_x_mm,dose_gy
11,-80.0,-30.0,0.029215
11,-80.0,-20.0,0.031009
11,-80.0,-10.0,0.032097
11,-80.0,0.0,0.031213
11,-80.0,10.0,0.031807
11,-80.0,20.0,0.03063
11,-80.0,30.0,0.028744
11,-80.0,40.0,0.025541
11,-80.0,50.0,0.021548
11,-80.0,60.0,0.016429
11,-80.0,70.0,0.014487
11,-80.0,80.0,0.01364
11,-80.0,90.0,0.012382
11,-80.0,100.0,0.010868
11,-80.0,110.0,0.0094941
11,-80.0,120.0,0.0077893
11,-80.0,130.0,0.0066917
12,-75.0,-125.0,0.007563
12,-75.0,-115.0,0.0090018
12,-75.0,-105.0,0.011369
12,-75.0,-95.0,0.012615
12,-75.0,-85.0,0.015179
12,-75.0,-75.0,0.0165
12,-75.0,-65.0,0.018915
12,-75.0,-55.0,0.025839
12,-75.0,-45.0,0.034677
12,-75.0,-35.0,0.041237
12,-75.0,-25.0,0.044475
12,-75.0,-15.0,0.046009
12,-75.0,-5.0,0.045911
12,-75.0,5.0,0.045205
12,-75.0,15.0,0.044264
12,-75.0,25.0,0.041775
12,-75.0,35.0,0.037999
12,-75.0,45.0,0.031316
12,-75.0,55.0,0.023911
12,-75.0,65.0,0.016454
12,-75.0,75.0,0.014847
12,-75.0,85.0,0.013516
12,-75.0,95.0,0.011754
12,-75.0,105.0,0.010987
12,-75.0,115.0,0.0095822
12,-75.0,125.0,0.0074297
13,-70.0,-130.0,0.0072677
13,-70.0,-120.0,0.0085942
13,-70.0,-110.0,0.011369
13,-70.0,-100.0,0.012228
13,-70.0,-90.0,0.014496
13,-70.0,-80.0,0.017161
13,-70.0,-70.0,0.020293
13,-70.0,-60.0,0.030575
13,-70.0,-50.0,0.049671
13,-70.0,-40.0,0.065719
13,-70.0,-30.0,0.073697
13,-70.0,-20.0,0.076365
13,-70.0,-10.0,0.076369
13,-70.0,0.0,0.073141
13,-70.0,10.0,0.069801
13,-70.0,20.0,0.066683
13,-70.0,30.0,0.06234
13,-70.0,40.0,0.054612
13,-70.0,50.0,0.041258
13,-70.0,60.0,0.025668
13,-70.0,70.0,0.017472
13,-70.0,80.0,0.014913
13,-70.0,90.0,0.013316
13,-70.0,100.0,0.011794
13,-70.0,110.0,0.011333
13,-70.0,120.0,0.0085469
13,-70.0,130.0,0.0073513
14,-65.0,-125.0,0.0080433
14,-65.0,-115.0,0.010112
14,-65.0,-105.0,0.012178
14,-65.0,-95.0,0.01362
14,-65.0,-85.0,0.017132
14,-65.0,-75.0,0.020427
14,-65.0,-65.0,0.033498
14,-65.0,-55.0,0.071833
14,-65.0,-45.0,0.11897
14,-65.0,-35.0,0.14292
14,-65.0,-25.0,0.14942
14,-65.0,-15.0,0.14968
14,-65.0,-5.0,0.14262
14,-65.0,5.0,0.12875
