x_mm,intensity,net_od,dose_cgy,dose_gy,normalized_percent,smoothed_percent
20.955,36534.05714,0.2241114284,205.0512858,2.050512858,68.35042858,68.35042858
21.082,36533.74286,0.2241151644,205.0561419,2.050561419,68.35204731,68.35204731
21.209,36512.8619,0.2243634575,205.3788768,2.053788768,68.4596256,68.4596256
21.336,36494.17619,0.2245857676,205.6678387,2.056678387,68.55594623,68.55594623
21.463,36461.15714,0.2249788847,206.1788178,2.061788178,68.72627259,68.72627259
21.59,36494.13333,0.2245862777,205.6685016,2.056685016,68.55616721,68.55616721
21.717,36451.72381,0.2250912611,206.3248863,2.063248863,68.77496209,68.77496209
21.844,36479.9,0.2247556929,205.88871,2.0588871,68.62957,68.62957
21.971,36476.79524,0.2247926568,205.9367562,2.059367562,68.64558539,68.64558539
22.098,36528.12857,0.2241819093,205.1428979,2.051428979,68.38096596,68.38096596
22.225,36480.11905,0.2247530852,205.8853204,2.058853204,68.62844014,68.62844014
22.352,36511.59048,0.2243785805,205.3985339,2.053985339,68.46617796,68.46617796
22.479,36514.7619,0.2243408589,205.3495029,2.053495029,68.44983429,68.44983429
22.606,36560.23333,0.2238003733,204.6469719,2.046469719,68.2156573,68.2156573
22.733,36586.20952,0.2234919149,204.2460333,2.042460333,68.0820111,68.0820111
22.86,36566.65238,0.2237241289,204.5478684,2.045478684,68.18262279,68.18262279
22.987,36543.08095,0.2240041721,204.9118725,2.049118725,68.30395751,68.30395751
23.114,36544.29048,0.2239897978,204.8931886,2.048931886,68.29772954,68.29772954
23.241,36563.40952,0.2237626454,204.5979326,2.045979326,68.19931087,68.19931087
23.368,36584.86667,0.2235078555,204.2667531,2.042667531,68.08891771,68.08891771
23.495,36598.72381,0.2233433902,204.0529788,2.040529788,68.01765959,68.01765959
23.622,36598.14762,0.2233502276,204.0618661,2.040618661,68.02062202,68.02062202
23.749,36570.48571,0.2236786036,204.4886939,2.044886939,68.16289798,68.16289798
23.876,36577.42857,0.2235961612,204.3815341,2.043815341,68.12717804,68.12717804
24.003,36580.3381,0.223561617,204.336633,2.04336633,68.11221101,68.11221101
24.13,36576.57143,0.2236063384,204.3947626,2.043947626,68.13158755,68.13158755
24.257,36596.18571,0.2233735093,204.092128,2.04092128,68.03070932,68.03070932
24.384,36575.25238,0.2236220005,204.4151204,2.044151204,68.13837348,68.13837348
24.511,36522.64286,0.2242471356,205.2276799,2.052276799,68.40922665,68.40922665
24.638,36533.27143,0.2241207686,205.0634263,2.050634263,68.35447542,68.35447542
24.765,36526.80952,0.2241975922,205.1632827,2.051632827,68.3877609,68.3877609
24.892,36454.03333,0.2250637457,206.2891214,2.062891214,68.76304048,68.76304048
25.019,36198.80952,0.228115044,210.2552425,2.102552425,70.08508082,70.08508082
25.146,35923.51429,0.2314305163,214.5647406,2.145647406,71.52158021,71.52158021
25.273,35705.44286,0.2340749081,218.0019587,2.180019587,72.66731956,72.66731956
