x_mm,intensity,net_od,dose_cgy,dose_gy,normalized_percent,smoothed_percent
15.24,36881.98,0.2198005459,199.5361914,1.995361914,66.5120638,66.5120638
15.367,36923.73,0.2193092073,198.9349864,1.989349864,66.31166212,66.31166212
15.494,36874.11,0.219893227,199.6495966,1.996495966,66.54986553,66.54986553
15.621,36911.99,0.2194473144,199.103975,1.99103975,66.36799168,66.36799168
15.748,36917.15,0.2193866077,199.029694,1.99029694,66.34323134,66.34323134
15.875,36932.32,0.219208184,198.8113736,1.988113736,66.27045788,66.27045788
16.002,36882.06,0.2197996039,199.5350387,1.995350387,66.51167958,66.51167958
16.129,36849.17,0.2201870637,200.0097432,2.000097432,66.66991438,66.66991438
16.256,36869.65,0.219945759,199.7138751,1.997138751,66.57129169,66.57129169
16.383,36929.64,0.2192396998,198.8499366,1.988499366,66.28331219,66.28331219
16.51,36935.56,0.2191700859,198.7647565,1.987647565,66.25491884,66.25491884
16.637,36922.63,0.2193221456,198.9508178,1.989508178,66.31693926,66.31693926
16.764,36971,0.2187535762,198.2551126,1.982551126,66.08503755,66.08503755
16.891,36917.67,0.2193804905,199.0222089,1.990222089,66.3407363,66.3407363
17.018,36917.05,0.2193877841,199.0311335,1.990311335,66.34371116,66.34371116
17.145,36885.82,0.2197553313,199.4808665,1.994808665,66.49362218,66.49362218
17.272,36966.77,0.2188032685,198.3159164,1.983159164,66.10530545,66.10530545
17.399,36937.79,0.219143866,198.7326737,1.987326737,66.24422455,66.24422455
17.526,36959.04,0.2188940919,198.4270484,1.984270484,66.14234948,66.14234948
17.653,36917.39,0.2193837844,199.0262393,1.990262393,66.34207978,66.34207978
17.78,36921.81,0.2193317908,198.9626197,1.989626197,66.32087322,66.32087322
17.907,36943.69,0.2190745025,198.6478001,1.986478001,66.21593336,66.21593336
18.034,36956.88,0.2189194741,198.4581063,1.984581063,66.15270211,66.15270211
18.161,36907.49,0.2195002631,199.1687635,1.991687635,66.38958783,66.38958783
18.288,36923.13,0.2193162645,198.9436216,1.989436216,66.31454054,66.31454054
18.415,36970.18,0.2187632088,198.2668991,1.982668991,66.08896637,66.08896637
18.542,36938.65,0.2191337547,198.7203014,1.987203014,66.24010047,66.24010047
18.669,36895.41,0.2196424331,199.3427236,1.993427236,66.44757452,66.44757452
18.796,36891.25,0.219691403,199.4026435,1.994026435,66.46754784,66.46754784
18.923,36922.55,0.2193230866,198.9519692,1.989519692,66.31732305,66.31732305
19.05,36932.51,0.2192059498,198.8086398,1.988086398,66.2695466,66.2695466
19.177,36940.24,0.2191150612,198.6974279,1.986974279,66.23247597,66.23247597
19.304,36895.75,0.219638431,199.3378266,1.993378266,66.44594219,66.44594219
