scan_number,inplane_y_mm,crossplane_x_mm,dose_gy
29,10.0,-20.0,1.7985
29,10.0,-10.0,1.8172
29,10.0,0.0,1.8199
29,10.0,10.0,1.8215
29,10.0,20.0,1.8052
29,10.0,30.0,1.771
29,10.0,40.0,1.7093
29,10.0,50.0,1.212
29,10.0,60.0,0.20177
29,10.0,70.0,0.055274
29,10.0,80.0,0.031706
29,10.0,90.0,0.021775
29,10.0,100.0,0.018882
29,10.0,110.0,0.018773
29,10.0,120.0,0.015434
29,10.0,130.0,0.013408
30,15.0,-125.0,0.016016
30,15.0,-115.0,0.019129
30,15.0,-105.0,0.022803
30,15.0,-95.0,0.023548
30,15.0,-85.0,0.027683
30,15.0,-75.0,0.042042
30,15.0,-65.0,0.095247
30,15.0,-55.0,0.6103
30,15.0,-45.0,1.5983
30,15.0,-35.0,1.7365
30,15.0,-25.0,1.78
30,15.0,-15.0,1.8032
30,15.0,-5.0,1.8116
30,15.0,5.0,1.8113
30,15.0,15.0,1.8081
30,15.0,25.0,1.7834
30,15.0,35.0,1.739
30,15.0,45.0,1.5874
30,15.0,55.0,0.5628
30,15.0,65.0,0.088452
30,15.0,75.0,0.038453
30,15.0,85.0,0.024685
30,15.0,95.0,0.018251
30,15.0,105.0,0.018367
30,15.0,115.0,0.016429
30,15.0,125.0,0.013922
31,20.0,-130.0,0.015178
31,20.0,-120.0,0.017006
31,20.0,-110.0,0.021108
31,20.0,-100.0,0.02321
31,20.0,-90.0,0.023216
31,20.0,-80.0,0.032553
31,20.0,-70.0,0.055735
31,20.0,-60.0,0.21369
31,20.0,-50.0,1.2427
31,20.0,-40.0,1.6887
31,20.0,-30.0,1.751
31,20.0,-20.0,1.7825
31,20.0,-10.0,1.7973
31,20.0,0.0,1.8012
31,20.0,10.0,1.7984
31,20.0,20.0,1.7882
31,20.0,30.0,1.7559
31,20.0,40.0,1.6893
31,20.0,50.0,1.1872
31,20.0,60.0,0.19358
31,20.0,70.0,0.051397
31,20.0,80.0,0.029038
31,20.0,90.0,0.020102
31,20.0,100.0,0.017291
31,20.0,110.0,0.0175
31,20.0,120.0,0.014423
31,20.0,130.0,0.012593
32,25.0,-125.0,0.015546
32,25.0,-115.0,0.018429
32,25.0,-105.0,0.021796
32,25.0,-95.0,0.021979
32,25.0,-85.0,0.025775
32,25.0,-75.0,0.039198
32,25.0,-65.0,0.090407
32,25.0,-55.0,0.59867
32,25.0,-45.0,1.5779
32,25.0,-35.0,1.7137
32,25.0,-25.0,1.7542
32,25.0,-15.0,1.7756
32,25.0,-5.0,1.7824
32,25.0,5.0,1.7836
32,25.0,15.0,1.7757
32,25.0,25.0,1.7595
32,25.0,35.0,1.7169
32,25.0,45.0,1.5633
32,25.0,55.0,0.54034
32,25.0,65.0,0.083104
32,25.0,75.0,0.035579
32,25.0,85.0,0.022342
32,25.0,95.0,0.016898
32,25.0,105.0,0.016823
32,25.0,115.0,0.015249
32,25.0,125.0,0.012944
33,30.0,-130.0,0.014417
33,30.0,-120.0,0.015754
33,30.0,-110.0,0.020228
33,30.0,-100.0,0.021767
33,30.0,-90.0,0.021464
33,30.0,-80.0,0.030088
33,30.0,-70.0,0.051452
33,30.0,-60.0,0.2053
33,30.0,-50.0,1.2182
33,30.0,-40.0,1.6598
33,30.0,-30.0,1.7188
33,30.0,-20.0,1.7464
33,30.0,-10.0,1.7605
33,30.0,0.0,1.7651
33,30.0,10.0,1.7609
33,30.0,20.0,1.7486
33,30.0,30.0,1.7221
33,30.0,40.0,1.6586
33,30.0,50.0,1.1704
33,30.0,60.0,0.18648
33,30.0,70.0,0.046863
33,30.0,80.0,0.026361
33,30.0,90.0,0.018154
33,30.0,100.0,0.015575
33,30.0,110.0,0.016192
33,30.0,120.0,0.013232
33,30.0,130.0,0.011841
34,35.0,-125.0,0.014515
34,35.0,-115.0,0.017004
34,35.0,-105.0,0.020622
34,35.0,-95.0,0.020433
34,35.0,-85.0,0.023676
34,35.0,-75.0,0.035529
34,35.0,-65.0,0.083324
34,35.0,-55.0,0.57974
34,35.0,-45.0,1.5413
34,35.0,-35.0,1.6742
34,35.0,-25.0,1.7102
34,35.0,-15.0,1.729
34,35.0,-5.0,1.738
34,35.0,5.0,1.7389
34,35.0,15.0,1.7301
34,35.0,25.0,1.7109
34,35.0,35.0,1.6749
34,35.0,45.0,1.5289
34,35.0,55.0,0.53607
34,35.0,65.0,0.07679
34,35.0,75.0,0.031461
34,35.0,85.0,0.020234
34,35.0,95.0,0.015442
34,35.0,105.0,0.015398
34,35.0,115.0,0.013804
34,35.0,125.0,0.011863
35,40.0,-130.0,0.013264
35,40.0,-120.0,0.014637
35,40.0,-110.0,0.018602
35,40.0,-100.0,0.020246
35,40.0,-90.0,0.019999
35,40.0,-80.0,0.026827
35,40.0,-70.0,0.045662
35,40.0,-60.0,0.18885
35,40.0,-50.0,1.175
35,40.0,-40.0,1.6001
35,40.0,-30.0,1.6552
35,40.0,-20.0,1.6802
35,40.0,-10.0,1.693
35,40.0,0.0,1.6946
35,40.0,10.0,1.6937
35,40.0,20.0,1.6821
35,40.0,30.0,1.6533
35,40.0,40.0,1.5994
35,40.0,50.0,1.1304
35,40.0,60.0,0.17326
35,40.0,70.0,0.041401
35,40.0,80.0,0.023533
35,40.0,90.0,0.016398
35,40.0,100.0,0.014559
35,40.0,110.0,0.014861
35,40.0,120.0,0.012287
35,40.0,130.0,0.010708
36,45.0,-125.0,0.012931
36,45.0,-115.0,0.015321
36,45.0,-105.0,0.01849
36,45.0,-95.0,0.018851
36,45.0,-85.0,0.021087
36,45.0,-75.0,0.03019
36,45.0,-65.0,0.068719
36,45.0,-55.0,0.51862
36,45.0,-45.0,1.4177
36,45.0,-35.0,1.5343
36,45.0,-25.0,1.5675
36,45.0,-15.0,1.5829
36,45.0,-5.0,1.5915
36,45.0,5.0,1.5892
36,45.0,15.0,1.5855
36,45.0,25.0,1.568
36,45.0,35.0,1.5347
36,45.0,45.0,1.409
36,45.0,55.0,0.48169
36,45.0,65.0,0.063072
36,45.0,75.0,0.026412
36,45.0,85.0,0.017622
36,45.0,95.0,0.013642
36,45.0,105.0,0.013954
36,45.0,115.0,0.012489
36,45.0,125.0,0.01062
37,50.0,-130.0,0.011985
37,50.0,-120.0,0.013294
37,50.0,-110.0,0.016494
37,50.0,-100.0,0.018025
37,50.0,-90.0,0.017706
37,50.0,-80.0,0.02316
37,50.0,-70.0,0.035054
37,50.0,-60.0,0.13507
37,50.0,-50.0,0.84355
37,50.0,-40.0,1.1608
37,50.0,-30.0,1.2027
37,50.0,-20.0,1.223
37,50.0,-10.0,1.2335
37,50.0,0.0,1.237
37,50.0,10.0,1.2311
37,50.0,20.0,1.228
37,50.0,30.0,1.2079
37,50.0,40.0,1.1649
37,50.0,50.0,0.82262
37,50.0,60.0,0.12482
37,50.0,70.0,0.031234
37,50.0,80.0,0.019385
37,50.0,90.0,0.014457
37,50.0,100.0,0.012814
37,50.0,110.0,0.013163
37,50.0,120.0,0.010919
37,50.0,130.0,0.0096538
38,55.0,-125.0,0.01188
38,55.0,-115.0,0.013611
38,55.0,-105.0,0.01646
38,55.0,-95.0,0.016514
38,55.0,-85.0,0.018395
38,55.0,-75.0,0.024152
38,55.0,-65.0,0.044363
38,55.0,-55.0,0.20485
38,55.0,-45.0,0.50697
38,55.0,-35.0,0.56365
38,55.0,-25.0,0.58284
