x_mm,intensity,net_od,dose_cgy,dose_gy,normalized_percent,smoothed_percent
39.37,36642.6,0.004743404598,3.233841369,0.03233841369,2.191602463,2.191602463
39.497,36719.5,0.003832927448,2.613118718,0.02613118718,1.770933316,1.770933316
39.624,36711.275,0.003930218321,2.67944729,0.0267944729,1.815884767,1.815884767
39.751,36694.9875,0.004122942246,2.810837853,0.02810837853,1.904929295,1.904929295
39.878,36632.95,0.004857793143,3.311826369,0.03311826369,2.244453577,2.244453577
40.005,36662.225,0.004510867943,3.075308265,0.03075308265,2.084163197,2.084163197
40.132,36652.775,0.004622825466,3.151635903,0.03151635903,2.135891102,2.135891102
40.259,36654.25,0.004605348713,3.139721033,0.03139721033,2.127816291,2.127816291
40.386,36585.2125,0.005424104426,3.697912105,0.03697912105,2.506107243,2.506107243
40.513,36591.8,0.005345912797,3.644604545,0.03644604545,2.469980245,2.469980245
40.64,36604.525,0.005194910753,3.541658097,0.03541658097,2.40021254,2.40021254
40.767,36596.6625,0.005288205425,3.605262237,0.03605262237,2.44331762,2.44331762
40.894,36624.35,0.004959760662,3.381343269,0.03381343269,2.291565785,2.291565785
41.021,36579.7375,0.005489101732,3.742224364,0.03742224364,2.536138047,2.536138047
41.148,36603.125,0.005211521375,3.552982477,0.03552982477,2.407887171,2.407887171
41.275,36638.4,0.004793186584,3.267780503,0.03267780503,2.214603309,2.214603309
41.402,36608.025,0.00515338698,3.513349043,0.03513349043,2.381027248,2.381027248
41.529,36587.1375,0.005401253804,3.682333571,0.03682333571,2.495549535,2.495549535
41.656,36551.3,0.005826858459,3.972491814,0.03972491814,2.692192303,2.692192303
41.783,36601.9125,0.005225907873,3.562790548,0.03562790548,2.414534187,2.414534187
41.91,36543.7875,0.005916129501,4.033352822,0.04033352822,2.733438338,2.733438338
42.037,36581.825,0.005464318507,3.725328269,0.03725328269,2.524687415,2.524687415
42.164,36564.125,0.005674501366,3.868621554,0.03868621554,2.621798523,2.621798523
42.291,36508.2875,0.006338224433,4.321118292,0.04321118292,2.928459504,2.928459504
