x_mm,intensity,net_od,dose_cgy,dose_gy,normalized_percent,smoothed_percent
23.368,35256.625,0.02148894996,14.65020618,0.1465020618,9.247879413,9.247879413
23.495,35242.1375,0.02166744505,14.77189616,0.1477189616,9.324695686,9.324695686
23.622,35290.075,0.021077105,14.36942868,0.1436942868,9.07063983,9.07063983
23.749,35231.6125,0.02179716567,14.86033389,0.1486033389,9.38052162,9.38052162
23.876,35286.975,0.02111525658,14.39543872,0.1439543872,9.087058556,9.087058556
24.003,35237.9,0.02171966758,14.80749914,0.1480749914,9.347169918,9.347169918
24.13,35216.2875,0.02198611561,14.98915151,0.1498915151,9.46183719,9.46183719
24.257,35176.05,0.02248261641,15.32764358,0.1532764358,9.675508848,9.675508848
24.384,35130.7875,0.02304180119,15.70887078,0.1570887078,9.916156875,9.916156875
24.511,35124.3,0.02312200849,15.76355254,0.1576355254,9.950674497,9.950674497
24.638,35092.075,0.02352063746,16.03531997,0.1603531997,10.12222651,10.12222651
24.765,35145.1,0.02286490297,15.58826948,0.1558826948,9.840027821,9.840027821
24.892,35135.6875,0.02298123054,15.66757642,0.1566757642,9.890089987,9.890089987
25.019,35199.7125,0.02219057003,15.1285394,0.151285394,9.549825194,9.549825194
25.146,35115.8875,0.02322603733,15.83447475,0.1583447475,9.995443836,9.995443836
25.273,35184.3,0.02238077128,15.25821012,0.1525821012,9.631679276,9.631679276
25.4,35193.2625,0.0222701575,15.18279858,0.1518279858,9.584076068,9.584076068
25.527,35174.9125,0.02249666057,15.33721826,0.1533721826,9.681552823,9.681552823
25.654,35171.225,0.02254219145,15.36825918,0.1536825918,9.701147271,9.701147271
25.781,35187.775,0.02233788003,15.22896878,0.1522896878,9.613220805,9.613220805
25.908,35182.75,0.022399904,15.27125395,0.1527125395,9.639913139,9.639913139
26.035,35101.675,0.02340184549,15.9543329,0.159543329,10.07110378,10.07110378
26.162,35147.55,0.02283462892,15.56762998,0.1556762998,9.82699923,9.82699923
26.289,35098.1625,0.02344530597,15.98396232,0.1598396232,10.08980722,10.08980722
26.416,35132.2125,0.02302418539,15.69686112,0.1569686112,9.908575824,9.908575824
26.543,35137.5375,0.02295836423,15.65198719,0.1565198719,9.880249353,9.880249353
26.67,35110.7375,0.02328973444,15.8779006,0.158779006,10.02285621,10.02285621
26.797,35114,0.02324938154,15.85038979,0.1585038979,10.00549014,10.00549014
26.924,35118.45,0.02319434685,15.8128696,0.158128696,9.98180568,9.98180568
27.051,35107.7,0.02332730774,15.9035164,0.159035164,10.03902608,10.03902608
27.178,35098.6375,0.0234394285,15.97995532,0.1597995532,10.08727782,10.08727782
27.305,35060.275,0.02391436812,16.30374794,0.1630374794,10.29167051,10.29167051
27.432,34972.9375,0.02499757458,17.04222972,0.1704222972,10.75783395,10.75783395
27.559,35001.95,0.02463744626,16.79671031,0.1679671031,10.60285088,10.60285088
27.686,35041.5625,0.02414622326,16.46181642,0.1646181642,10.39145056,10.39145056
27.813,35002.8875,0.02462581417,16.78878008,0.1678878008,10.59784496,10.59784496
27.94,34936.3125,0.02545262271,17.35246121,0.1735246121,10.95366623,10.95366623
28.067,34922.525,0.02562404942,17.46933228,0.1746933228,11.02744059,11.02744059
28.194,34876.1875,0.02620068251,17.86245496,0.1786245496,11.27559759,11.27559759
28.321,34955.8625,0.02520966397,17.18682279,0.1718682279,10.8491077,10.8491077
28.448,34908.6375,0.02579678791,17.58709766,0.1758709766,11.10177948,11.10177948
28.575,34888.8125,0.02604349859,17.75529399,0.1775529399,11.20795269,11.20795269
28.702,34890.925,0.02601720308,17.73736688,0.1773736688,11.19663628,11.19663628
28.829,34871.7125,0.02625641086,17.90044806,0.1790044806,11.29958057,11.29958057
28.956,34878.85,0.02616752909,17.83985244,0.1783985244,11.26132984,11.26132984
29.083,34835.5,0.02670763792,18.20807451,0.1820807451,11.49376844,11.49376844
29.21,34830.9875,0.02676389894,18.24643077,0.1824643077,11.51798066,11.51798066
29.337,34835.475,0.0267079496,18.208287,0.18208287,11.49390257,11.49390257
29.464,34824.35,0.02684666732,18.30285855,0.1830285855,11.55360045,11.55360045
29.591,34782.55,0.02736826824,18.65846276,0.1865846276,11.77807407,11.77807407
29.718,34776.4125,0.02744490775,18.71071215,0.1871071215,11.81105628,11.81105628
29.845,34730.175,0.02802271468,19.10463511,0.1910463511,12.05971845,12.05971845
29.972,34712.1875,0.02824770335,19.25802233,0.1925802233,12.15654347,12.15654347
30.099,34679.85,0.02865247598,19.53397823,0.1953397823,12.33073944,12.33073944
30.226,34672.075,0.02874985293,19.60036548,0.1960036548,12.37264611,12.37264611
30.353,34649.9625,0.02902691741,19.78925567,0.1978925567,12.49188222,12.49188222
30.48,34620.175,0.0294004275,20.04389816,0.2004389816,12.6526242,12.6526242
30.607,34673.3125,0.02873435257,19.58979803,0.1958979803,12.36597544,12.36597544
30.734,34668.85,0.02879025042,19.62790669,0.1962790669,12.39003137,12.39003137
30.861,34687,0.02856294602,19.4729407,0.194729407,12.29220976,12.29220976
30.988,34677.2875,0.02868456726,19.55585663,0.1955585663,12.34455008,12.34455008
31.115,34654.9375,0.0289645664,19.74674754,0.1974674754,12.46504915,12.46504915
31.242,34675.9,0.0287019445,19.56770365,0.1956770365,12.35202847,12.35202847
31.369,34687.65,0.02855480785,19.46739246,0.1946739246,12.28870746,12.28870746
31.496,34612.925,0.029491385,20.10590893,0.2010590893,12.69176822,12.69176822
