depth_mm,intensity,net_od,dose_cgy,dose_gy,smoothed_dose_cgy,pdd_percent
87.122,57792.33,0.02474456971,17.27530663,0.1727530663,17.27530663,7.526179478
87.249,57764.83,0.02495127431,17.41961649,0.1741961649,17.41961649,7.589049674
87.376,57779.62,0.02484009259,17.34199549,0.1734199549,17.34199549,7.55523322
87.503,57798.69,0.02469677857,17.24194147,0.1724194147,17.24194147,7.511643575
87.63,57803.07,0.02466386887,17.21896571,0.1721896571,17.21896571,7.501633931
87.757,57866.28,0.02418920973,16.88758464,0.1688758464,16.88758464,7.35726408
87.884,57859.52,0.02423994744,16.92300693,0.1692300693,16.92300693,7.372696196
88.011,57839.13,0.02439302208,17.02987528,0.1702987528,17.02987528,7.419254581
88.138,57873.59,0.02413435063,16.84928501,0.1684928501,16.84928501,7.340578421
88.265,57894.8,0.0239752159,16.73818583,0.1673818583,16.73818583,7.292176828
88.392,57825.85,0.02449274856,17.09949886,0.1709949886,17.09949886,7.449586868
88.519,57837.28,0.02440691332,17.03957339,0.1703957339,17.03957339,7.42347967
88.646,57889.95,0.02401159941,16.76358682,0.1676358682,16.76358682,7.30324305
88.773,57946.38,0.02358846378,16.46817663,0.1646817663,16.46817663,7.174544318
88.9,57786.95,0.0247850009,17.30353348,0.1730353348,17.30353348,7.53847682
89.027,57752.92,0.02504082674,17.4821371,0.174821371,17.4821371,7.616287473
89.154,57815.35,0.02457161478,17.15455895,0.1715455895,17.15455895,7.473574407
89.281,57867.47,0.02418027871,16.88134948,0.1688134948,16.88134948,7.354547666
89.408,57805.8,0.02464335792,17.20464609,0.1720464609,17.20464609,7.495395427
89.535,57796.75,0.02471135582,17.2521185,0.172521185,17.2521185,7.516077313
89.662,57836.6,0.02441201941,17.04313818,0.1704313818,17.04313818,7.42503271
89.789,57749.6,0.02506579342,17.49956748,0.1749956748,17.49956748,7.62388121
89.916,57802.23,0.02467018013,17.22337189,0.1722337189,17.22337189,7.50355353
90.043,57889.62,0.0240140751,16.76531521,0.1676531521,16.76531521,7.303996043
90.17,57864.12,0.02420542114,16.89890255,0.1689890255,16.89890255,7.362194856
90.297,57888.94,0.02401917657,16.76887677,0.1676887677,16.76887677,7.305547678
90.424,57849.19,0.02431749151,16.97714396,0.1697714396,16.97714396,7.396281595
90.551,57892.24,0.02399442001,16.7515931,0.167515931,16.7515931,7.298017852
90.678,57804.23,0.02465515348,17.2128811,0.172128811,17.2128811,7.498983102
90.805,57760.74,0.02498202533,17.44108517,0.1744108517,17.44108517,7.598402743
90.932,57792.26,0.02474509574,17.27567388,0.1727567388,17.27567388,7.526339473
91.059,57843.84,0.02435765772,17.00518582,0.1700518582,17.00518582,7.408498342
91.186,57781.87,0.02482318103,17.33018876,0.1733018876,17.33018876,7.550089488
91.313,57706.15,0.02539267357,17.72777733,0.1772777733,17.72777733,7.723303373
91.44,57736.23,0.02516635151,17.56977164,0.1756977164,17.56977164,7.654466436
91.567,57886.64,0.02403643198,16.78092355,0.1678092355,16.78092355,7.310795993
91.694,57953.71,0.02353353063,16.42982531,0.1642982531,16.42982531,7.157836137
91.821,57846.59,0.02433701107,16.99077146,0.1699077146,16.99077146,7.402218565
91.948,57886.87,0.02403470641,16.77971886,0.1677971886,16.77971886,7.310271152
92.075,57797.6,0.02470496882,17.24765945,0.1724765945,17.24765945,7.514134678
92.202,57739.35,0.02514288337,17.55338747,0.1755338747,17.55338747,7.647328487
92.329,57662,0.02572507211,17.95983983,0.1795983983,17.95983983,7.824403982
92.456,57646.78,0.02583972013,18.03988082,0.1803988082,18.03988082,7.859274729
92.583,57725.83,0.02524458782,17.62439196,0.1762439196,17.62439196,7.678262384
