depth_mm,intensity,net_od,dose_cgy,dose_gy,smoothed_dose_cgy,pdd_percent
43.307,57539.59,0.02664801089,18.60418527,0.1860418527,18.60418527,8.107614941
43.434,57478.42,0.02710995239,18.92668758,0.1892668758,18.92668758,8.248159908
43.561,57563.72,0.02646592184,18.47706064,0.1847706064,18.47706064,8.052214638
43.688,57441.47,0.02738922835,19.1216628,0.191216628,19.1216628,8.333129177
43.815,57420.18,0.02755022429,19.23406137,0.1923406137,19.23406137,8.382111935
43.942,57584.28,0.02631083283,18.36878597,0.1836878597,18.36878597,8.005029054
44.069,57672.7,0.0256444901,17.90358188,0.1790358188,17.90358188,7.802295336
44.196,57631.66,0.02595364487,18.11941685,0.1811941685,18.11941685,7.896355183
44.323,57635.47,0.02592493483,18.09937306,0.1809937306,18.09937306,7.887620199
44.45,57673.94,0.02563515259,17.89706294,0.1789706294,17.89706294,7.799454414
44.577,57556.87,0.02651760534,18.51314323,0.1851314323,18.51314323,8.067939259
44.704,57663.09,0.0257168626,17.95410841,0.1795410841,17.95410841,7.824314556
44.831,57539.36,0.02664974688,18.60539724,0.1860539724,18.60539724,8.108143112
44.958,57608.38,0.02612911123,18.24191788,0.1824191788,18.24191788,7.949740546
45.085,57672.46,0.02564629738,17.90484362,0.1790484362,17.90484362,7.802845199
45.212,57649.36,0.02582028358,18.02631128,0.1802631128,18.02631128,7.855780224
45.339,57654.94,0.02577824936,17.99696529,0.1799696529,17.99696529,7.842991379
45.466,57636.56,0.02591672154,18.093639,0.18093639,18.093639,7.88512132
45.593,57760.5,0.02498382986,17.44234499,0.1744234499,17.44234499,7.601290508
45.72,57649.6,0.02581847557,18.02504903,0.1802504903,18.02504903,7.855230141
45.847,57716.74,0.02531298091,17.67214027,0.1767214027,17.67214027,7.701434192
45.974,57639.95,0.02589117847,18.07580622,0.1807580622,18.07580622,7.87734988
46.101,57636.79,0.02591498848,18.09242907,0.1809242907,18.09242907,7.884594039
46.228,57680.44,0.02558620925,17.86289338,0.1786289338,17.86289338,7.784563482
46.355,57727.74,0.02523021837,17.61435999,0.1761435999,17.61435999,7.67625382
46.482,57710.91,0.02535685145,17.70276829,0.1770276829,17.70276829,7.714781735
46.609,57830.46,0.02445812706,17.07532802,0.1707532802,17.07532802,7.441346267
46.736,57827.49,0.0244804317,17.0908999,0.170908999,17.0908999,7.448132419
46.863,57849.84,0.02431261175,16.97373718,0.1697373718,16.97373718,7.397073467
46.99,57889.86,0.0240122746,16.76405819,0.1676405819,16.76405819,7.305696366
47.117,57909.13,0.02386773353,16.66314752,0.1666314752,16.66314752,7.261719977
47.244,57878.9,0.0240945052,16.82146711,0.1682146711,16.82146711,7.330714897
47.371,57866.91,0.02418448152,16.88428366,0.1688428366,16.88428366,7.358090048
47.498,57932.26,0.02369430275,16.54206762,0.1654206762,16.54206762,7.208953937
47.625,57937.28,0.02365667149,16.51579553,0.1651579553,16.51579553,7.197504686
47.752,57912.62,0.02384156077,16.64487512,0.1664487512,16.64487512,7.253756955
47.879,57827.91,0.02447727744,17.08869777,0.1708869777,17.08869777,7.44717274
48.006,57916.76,0.02381051546,16.62320099,0.1662320099,16.62320099,7.24431147
48.133,57858.19,0.02424993055,16.9299766,0.169299766,16.9299766,7.378002812
48.26,57973.81,0.02338293103,16.3246849,0.163246849,16.3246849,7.114219584
48.387,58022.08,0.02302148036,16.07233979,0.1607233979,16.07233979,7.004248794
48.514,58110.19,0.02236247844,15.61226066,0.1561226066,15.61226066,6.803748509
48.641,58156.99,0.02201285299,15.36817127,0.1536817127,15.36817127,6.697375521
48.768,58087.17,0.02253455566,15.73239557,0.1573239557,15.73239557,6.856102729
48.895,57974.97,0.0233742413,16.3186182,0.163186182,16.3186182,7.111575749
49.022,57990.37,0.02325889416,16.23808913,0.1623808913,16.23808913,7.076481565
49.149,58033.79,0.02293384001,16.01115409,0.1601115409,16.01115409,6.977584358
49.276,58026.88,0.02298555391,16.0472579,0.160472579,16.0472579,6.993318229
49.403,58042.02,0.02287225537,15.96815905,0.1596815905,15.96815905,6.958847328
49.53,58066.17,0.02269159263,15.8420302,0.158420302,15.8420302,6.903880977
49.657,58060.62,0.02273310475,15.87101169,0.1587101169,15.87101169,6.916510972
49.784,58022.99,0.02301466908,16.06758452,0.1606758452,16.06758452,7.002176472
49.911,58021.71,0.02302424981,16.07427327,0.1607427327,16.07427327,7.005091396
50.038,58040.93,0.02288041128,15.97385306,0.1597385306,15.97385306,6.961328751
50.165,58036.49,0.0229136351,15.99704812,0.1599704812,15.99704812,6.971437044
50.292,58082.86,0.022566781,15.75489354,0.1575489354,15.75489354,6.865907236
50.419,58086.83,0.02253709771,15.73417029,0.1573417029,15.73417029,6.856876144
50.546,58127.9,0.02223014049,15.51986953,0.1551986953,15.51986953,6.763484898
50.673,58067.29,0.02268321589,15.83618202,0.1583618202,15.83618202,6.901332367
50.8,58088.54,0.02252431284,15.72524459,0.1572524459,15.72524459,6.852986367
50.927,58114.03,0.02233378063,15.59222541,0.1559222541,15.59222541,6.795017244
51.054,58142.36,0.02212211806,15.44445417,0.1544445417,15.44445417,6.730619244
51.181,58218.79,0.02155159891,15.04614887,0.1504614887,15.04614887,6.557039701
51.308,58163.74,0.02196244946,15.33298227,0.1533298227,15.33298227,6.682040326
51.435,58115.11,0.02232570971,15.58659073,0.1558659073,15.58659073,6.792561679
51.562,58174.66,0.02188092013,15.27606295,0.1527606295,15.27606295,6.657235158
51.689,58180.06,0.02184060909,15.24791998,0.1524791998,15.24791998,6.644970587
51.816,58204.97,0.02165470415,15.11813131,0.1511813131,15.11813131,6.588409306
51.943,58206.03,0.02164679507,15.11260963,0.1511260963,15.11260963,6.58600298
52.07,58138.06,0.02215423811,15.46687863,0.1546687863,15.46687863,6.740391718
52.197,58122.68,0.02226914275,15.54709877,0.1554709877,15.54709877,6.775351271
52.324,58098.42,0.02245045207,15.67367903,0.1567367903,15.67367903,6.830514343
52.451,58111.23,0.02235470593,15.60683431,0.1560683431,15.60683431,6.801383735
52.578,58023.16,0.02301339665,16.06669618,0.1606669618,16.06669618,7.001789338
52.705,58017.34,0.02305696064,16.09711019,0.1609711019,16.09711019,7.015043614
52.832,58098.08,0.02245299362,15.67545341,0.1567545341,15.67545341,6.831287609
52.959,58041.2,0.02287839099,15.97244261,0.1597244261,15.97244261,6.960714082
53.086,58007.19,0.02313294611,16.15015909,0.1615015909,16.15015909,7.038162072
53.213,58019.4,0.02304154059,16.08634474,0.1608634474,16.08634474,7.010352086
53.34,58070.84,0.02265666569,15.81764612,0.1581764612,15.81764612,6.893254511
53.467,58129.76,0.02221624399,15.51016775,0.1551016775,15.51016775,6.759256908
53.594,58060.5,0.02273400235,15.87163835,0.1587163835,15.87163835,6.916784066
53.721,58096.31,0.02246622492,15.68469078,0.1568469078,15.68469078,6.83531321
53.848,58068.99,0.02267050151,15.82730553,0.1582730553,15.82730553,6.897464036
53.975,58108.38,0.02237600594,15.62170481,0.1562170481,15.62170481,6.807864228
54.102,58125.95,0.02224470989,15.53004109,0.1553004109,15.53004109,6.767917614
54.229,58135.32,0.02217470654,15.48116857,0.1548116857,15.48116857,6.746619205
54.356,58185.13,0.0218027649,15.22149924,0.1522149924,15.22149924,6.633456553
54.483,58150.94,0.02205803446,15.3997145,0.153997145,15.3997145,6.711121911
54.61,58107.85,0.02237996711,15.62447029,0.1562447029,15.62447029,6.809069407
54.737,58137.68,0.02215707674,15.46886041,0.1546886041,15.46886041,6.741255366
54.864,58129.4,0.0222189336,15.51204549,0.1551204549,15.51204549,6.760075218
54.991,58086.94,0.02253627528,15.73359611,0.1573359611,15.73359611,6.856625921
55.118,58110.21,0.02236232897,15.6121563,0.156121563,15.6121563,6.803703032
55.245,58090.65,0.02250853788,15.71423137,0.1571423137,15.71423137,6.848186859
55.372,58117.99,0.02230418799,15.57156544,0.1557156544,15.57156544,6.78601373
55.499,58079.9,0.02258891394,15.77034555,0.1577034555,15.77034555,6.872641148
55.626,58134.71,0.02217926351,15.48435,0.1548435,15.48435,6.748005657
55.753,58054.44,0.02277933372,15.90328623,0.1590328623,15.90328623,6.930576063
55.88,58096.29,0.02246637443,15.68479516,0.1568479516,15.68479516,6.835358697
56.007,58097.23,0.02245934759,15.6798894,0.156798894,15.6798894,6.833220792
56.134,58183.56,0.02181448355,15.22968056,0.1522968056,15.22968056,6.637021935
56.261,58120.98,0.02228184538,15.55596706,0.1555596706,15.55596706,6.779216029
56.388,58128.5,0.0222256577,15.51673989,0.1551673989,15.51673989,6.762121015
56.515,58064.27,0.02270580354,15.85195148,0.1585195148,15.85195148,6.908204623
56.642,58111.98,0.02234910084,15.60292114,0.1560292114,15.60292114,6.799678394
56.769,58171.42,0.02190510855,15.29294999,0.1529294999,15.29294999,6.664594448
56.896,58144.78,0.02210404224,15.43183462,0.1543183462,15.43183462,6.725119705
57.023,58107.77,0.02238056502,15.62488772,0.1562488772,15.62488772,6.809251322
57.15,58090.3,0.02251115454,15.71605818,0.1571605818,15.71605818,6.848982974
57.277,58100.31,0.02243632426,15.66381577,0.1566381577,15.66381577,6.826215981
57.404,58074.89,0.022626378,15.79650091,0.1579650091,15.79650091,6.88403953
57.531,58045.97,0.02284270084,15.94752569,0.1594752569,15.94752569,6.949855408
57.658,58028.88,0.02297058543,16.03680773,0.1603680773,16.03680773,6.988764094
57.785,58131.83,0.02220077904,15.49937097,0.1549937097,15.49937097,6.754551723
57.912,58063.65,0.02271044088,15.85518902,0.1585518902,15.85518902,6.909615528
58.039,58017.62,0.02305486468,16.0956469,0.160956469,16.0956469,7.014405921
58.166,58085.06,0.02255033157,15.74340945,0.1574340945,15.74340945,6.860902524
58.293,58090.52,0.02250950978,15.7149099,0.157149099,15.7149099,6.848482558
58.42,58051.3,0.02280282411,15.91968594,0.1591968594,15.91968594,6.937722977
58.547,58056.51,0.02276384871,15.89247545,0.1589247545,15.89247545,6.925864774
58.674,58029.73,0.02296422399,16.03236652,0.1603236652,16.03236652,6.986828634
58.801,58077.55,0.0226064865,15.78261375,0.1578261375,15.78261375,6.877987572
58.928,58090.31,0.02251107977,15.71600599,0.1571600599,15.71600599,6.848960227
59.055,58069.45,0.02266706121,15.8249037,0.158249037,15.8249037,6.896417331
59.182,58085.56,0.02254659315,15.74079949,0.1574079949,15.74079949,6.859765116
59.309,58204.33,0.02165947952,15.12146521,0.1512146521,15.12146521,6.589862203
59.436,58168.86,0.02192422135,15.3062935,0.153062935,15.3062935,6.670409485
59.563,58186.3,0.02179403209,15.21540247,0.1521540247,15.21540247,6.630799611
59.69,58192.54,0.02174746009,15.18288845,0.1518288845,15.18288845,6.616630154
59.817,58164.62,0.02195587876,15.32839497,0.1532839497,15.32839497,6.680041203
59.944,58173.33,0.02189084917,15.28299486,0.1528299486,15.28299486,6.660256051
60.071,58163.48,0.02196439082,15.33433763,0.1533433763,15.33433763,6.682630982
60.198,58165.15,0.02195192146,15.3256322,0.153256322,15.3256322,6.678837199
60.325,58187.44,0.02178552337,15.20946215,0.1520946215,15.20946215,6.628210846
60.452,58175.9,0.02187166319,15.26960026,0.1526960026,15.26960026,6.654418748
60.579,58257.6,0.02126218456,14.84409558,0.1484409558,14.84409558,6.468985845
60.706,58179.77,0.02184277384,15.2494313,0.152494313,15.2494313,6.645629211
60.833,58205.33,0.02165201803,15.11625601,0.1511625601,15.11625601,6.587592058
60.96,58154.95,0.02202808721,15.37880697,0.1537880697,15.37880697,6.702010507
61.087,58141.6,0.02212779492,15.44841744,0.1544841744,15.44841744,6.73234642
61.214,58147.86,0.02208103774,15.41577413,0.1541577413,15.41577413,6.718120623
61.341,58097.23,0.02245934759,15.6798894,0.156798894,15.6798894,6.833220792
61.468,58051.25,0.02280319817,15.91994709,0.1591994709,15.91994709,6.937836785
61.595,58117.6,0.02230710232,15.57360007,0.1557360007,15.57360007,6.786900412
61.722,58011.33,0.02310195142,16.12852029,0.1612852029,16.12852029,7.028731986
61.849,58075.22,0.02262391021,15.79477803,0.1579477803,15.79477803,6.883288709
61.976,58039.76,0.02288916596,15.9799651,0.159799651,15.9799651,6.963992347
62.103,58014.12,0.02308106494,16.11393849,0.1611393849,16.11393849,7.022377308
62.23,58024.84,0.02300082229,16.05791745,0.1605791745,16.05791745,6.997963609
62.357,58022.62,0.02301743849,16.06951797,0.1606951797,16.06951797,7.00301906
62.484,57997.89,0.02320257994,16.19877362,0.1619877362,16.19877362,7.059348052
62.611,58106.09,0.02239312144,15.63365392,0.1563365392,15.63365392,6.813071591
62.738,58144.51,0.02210605893,15.43324256,0.1543324256,15.43324256,6.725733279
62.865,58114.51,0.02233019353,15.58972109,0.1558972109,15.58972109,6.793925876
62.992,58143.54,0.02211330414,15.43830077,0.1543830077,15.43830077,6.727937622
63.119,58136.2,0.02216813263,15.47657903,0.1547657903,15.47657903,6.744619104
63.246,58156.73,0.02201479458,15.36952678,0.1536952678,15.36952678,6.697966245
63.373,58306.07,0.02090100419,14.59193918,0.1459193918,14.59193918,6.359097291
63.5,58179.28,0.02184643156,15.25198492,0.1525198492,15.25198492,6.646742066
63.627,58159.57,0.02199358695,15.35472077,0.1535472077,15.35472077,6.691513858
63.754,58126.16,0.02224314086,15.52894567,0.1552894567,15.52894567,6.767440237
63.881,58148.42,0.02207685524,15.41285414,0.1541285414,15.41285414,6.716848102
64.008,58167.49,0.02193445002,15.3134346,0.153134346,15.3134346,6.673521543
64.135,58168.34,0.02192810374,15.30900397,0.1530900397,15.30900397,6.671590695
64.262,58092.74,0.022492913,15.70332294,0.1570332294,15.70332294,6.843433015
64.389,58166.54,0.02194154304,15.31838656,0.1531838656,15.31838656,6.675679583
64.516,58175.3,0.02187614233,15.27272735,0.1527272735,15.27272735,6.65578152
64.643,58174.89,0.0218792031,15.27486422,0.1527486422,15.27486422,6.656712755
64.77,58117.01,0.02231151123,15.57667813,0.1557667813,15.57667813,6.788241815
64.897,58103.03,0.02241599298,15.64962158,0.1564962158,15.64962158,6.820030223
65.024,58117.91,0.0223047858,15.5719828,0.155719828,15.5719828,6.786195613
65.151,58153.77,0.0220368994,15.38495916,0.1538495916,15.38495916,6.704691603
65.278,58122.01,0.02227414904,15.55059389,0.1555059389,15.55059389,6.776874427
65.405,58081.74,0.02257515549,15.76074015,0.1576074015,15.76074015,6.868455163
65.532,58127.38,0.02223402562,15.52258191,0.1552258191,15.52258191,6.764666941
65.659,58214.41,0.02158427361,15.06896056,0.1506896056,15.06896056,6.566980926
65.786,58258.83,0.02125301534,14.83769414,0.1483769414,14.83769414,6.466196125
65.913,58174.87,0.02187935241,15.27496846,0.1527496846,15.27496846,6.656758181
66.04,58209.62,0.02162000971,15.09390955,0.1509390955,15.09390955,6.577853578
66.167,58218.47,0.02155398602,15.04781542,0.1504781542,15.04781542,6.557765975
66.294,58215.79,0.02157397858,15.06177313,0.1506177313,15.06177313,6.563848678
66.421,58175.76,0.02187270832,15.27032991,0.1527032991,15.27032991,6.654736727
66.548,58211.7,0.02160449138,15.0830755,0.150830755,15.0830755,6.57313215
66.675,58147.08,0.02208686344,15.41984132,0.1541984132,15.41984132,6.719893083
66.802,58212.74,0.02159673242,15.07765862,0.1507765862,15.07765862,6.570771499
66.929,58244.81,0.02135754098,14.91066823,0.1491066823,14.91066823,6.497997884
67.056,58232.89,0.02144642993,14.97272563,0.1497272563,14.97272563,6.525042206
67.183,58196.16,0.02172044465,15.16402774,0.1516402774,15.16402774,6.608410749
67.31,58113.15,0.02234035704,15.5968167,0.155968167,15.5968167,6.797018108
67.437,58190.09,0.02176574498,15.19565395,0.1519565395,15.19565395,6.622193301
67.564,58134.45,0.02218120584,15.48570603,0.1548570603,15.48570603,6.748596608
67.691,58192.23,0.02174977365,15.18450364,0.1518450364,15.18450364,6.61733405
67.818,58174.08,0.02188525006,15.27908587,0.1527908587,15.27908587,6.658552532
67.945,58116.29,0.02231689165,15.58043445,0.1558043445,15.58043445,6.789878799
68.072,58240.65,0.02138856056,14.9323244,0.149323244,14.9323244,6.507435542
68.199,58197.88,0.02170760918,15.15506671,0.1515506671,15.15506671,6.604505576
68.326,58162.17,0.02197417242,15.34116661,0.1534116661,15.34116661,6.68560702
68.453,58176.93,0.02186397411,15.26423216,0.1526423216,15.26423216,6.652079357
68.58,58150.06,0.0220646067,15.40430288,0.1540430288,15.40430288,6.713121505
68.707,58128.52,0.02222550827,15.51663557,0.1551663557,15.51663557,6.762075553
68.834,58142.12,0.02212391074,15.44570572,0.1544570572,15.44570572,6.731164666
68.961,58176.71,0.02186561642,15.26537874,0.1526537874,15.26537874,6.652579029
69.088,58187.45,0.02178544874,15.20941004,0.1520941004,15.20941004,6.628188138
69.215,58215.71,0.02157457538,15.06218979,0.1506218979,15.06218979,6.564030256
69.342,58224.01,0.02151266104,15.01896458,0.1501896458,15.01896458,6.545192917
69.469,58229.03,0.02147521834,14.99282413,0.1499282413,14.99282413,6.533801034
69.596,58255.45,0.02127821252,14.85528543,0.1485528543,14.85528543,6.473862325
69.723,58211.94,0.02160270084,15.08182544,0.1508182544,15.08182544,6.57258738
69.85,58285.27,0.02105596124,14.70012173,0.1470012173,14.70012173,6.406242729
69.977,58238.93,0.02140138661,14.94127885,0.1494127885,14.94127885,6.511337848
70.104,58238.4,0.0214053389,14.94403812,0.1494403812,14.94403812,6.512540326
70.231,58219.96,0.02154287116,15.04005563,0.1504005563,15.04005563,6.554384295
70.358,58187.64,0.02178403063,15.20842,0.1520842,15.20842,6.627756683
70.485,58234.17,0.02143688394,14.96606114,0.1496606114,14.96606114,6.522137852
70.612,58192.41,0.02174843029,15.18356579,0.1518356579,15.18356579,6.616925336
70.739,58289.68,0.02102310275,14.67718173,0.1467718173,14.67718173,6.396245584
70.866,58285.56,0.02105380041,14.69861315,0.1469861315,14.69861315,6.405585297
70.993,58257.27,0.02126464463,14.84581307,0.1484581307,14.84581307,6.469734316
71.12,58296.15,0.02097489989,14.64352912,0.1464352912,14.64352912,6.38157994
71.247,58200.51,0.02168798357,15.14136519,0.1514136519,15.14136519,6.598534516
71.374,58262.25,0.02122752147,14.8198957,0.148198957,14.8198957,6.458439653
71.501,58215.75,0.02157427698,15.06198146,0.1506198146,15.06198146,6.563939467
71.628,58228.87,0.02147641168,14.99365726,0.1499365726,14.99365726,6.534164106
71.755,58258.6,0.0212547299,14.83889114,0.1483889114,14.83889114,6.466717775
71.882,58205.68,0.02164940654,15.11443281,0.1511443281,15.11443281,6.586797517
72.009,58154.55,0.02203107437,15.38089244,0.1538089244,15.38089244,6.702919347
72.136,58170.37,0.02191294768,15.29842284,0.1529842284,15.29842284,6.66697949
72.263,58220.46,0.0215391414,15.03745172,0.1503745172,15.03745172,6.553249522
72.39,58233.86,0.02143919584,14.96767519,0.1496767519,14.96767519,6.522841245
72.517,58204.76,0.02165627106,15.11922525,0.1511922525,15.11922525,6.588886036
72.644,58161.76,0.02197723389,15.34330396,0.1534330396,15.34330396,6.686538466
72.771,58251.13,0.02131041932,14.87777046,0.1487777046,14.87777046,6.483661194
72.898,58250.75,0.02131325244,14.87974839,0.1487974839,14.87974839,6.484523166
73.025,58292.54,0.02100179449,14.66230546,0.1466230546,14.66230546,6.389762579
73.152,58248.95,0.02132667273,14.8891177,0.148891177,14.8891177,6.488606269
73.279,58308.65,0.02088178741,14.57852307,0.1457852307,14.57852307,6.353250616
73.406,58240.46,0.02138997737,14.93331354,0.1493331354,14.93331354,6.507866605
73.533,58257.99,0.02125927723,14.84206584,0.1484206584,14.84206584,6.468101293
73.66,58276.8,0.02111907739,14.74418597,0.1474418597,14.74418597,6.425445715
73.787,58244.26,0.021361642,14.91353133,0.1491353133,14.91353133,6.499245613
73.914,58152.4,0.02204713073,15.39210211,0.1539210211,15.39210211,6.707804469
74.041,58219.2,0.02154854045,15.04401362,0.1504401362,15.04401362,6.556109168
74.168,58265.73,0.02120158186,14.80178609,0.1480178609,14.80178609,6.45054757
74.295,58324.69,0.02076233471,14.49512773,0.1449512773,14.49512773,6.316907323
74.422,58286.98,0.0210432199,14.69122642,0.1469122642,14.69122642,6.402366195
74.549,58207.27,0.02163754312,15.10615042,0.1510615042,15.10615042,6.583188088
74.676,58219.2,0.02154854045,15.04401362,0.1504401362,15.04401362,6.556109168
74.803,58310.89,0.02086510376,14.56687546,0.1456687546,14.56687546,6.348174643
74.93,58265.54,0.02120299806,14.8027748,0.148027748,14.8027748,6.450978447
75.057,58204.64,0.02165716644,15.11985035,0.1511985035,15.11985035,6.589158454
75.184,58260.4,0.02124131183,14.82952338,0.1482952338,14.82952338,6.462635349
75.311,58279.9,0.02109597597,14.72805782,0.1472805782,14.72805782,6.418417144
75.438,58274.75,0.02113435481,14.75485184,0.1475485184,14.75485184,6.430093847
75.565,58238.98,0.02140101376,14.94101854,0.1494101854,14.94101854,6.511224407
75.692,58251.33,0.02130892821,14.87672945,0.1487672945,14.87672945,6.483207526
75.819,58221.31,0.02153280089,15.03302511,0.1503302511,15.03302511,6.551320431
75.946,58120.8,0.02228319039,15.55690607,0.1555690607,15.55690607,6.779625245
76.073,58084.96,0.02255107926,15.74393144,0.1574393144,15.74393144,6.861130007
76.2,58133.32,0.02218964761,15.49159961,0.1549159961,15.49159961,6.751165002
76.327,58173.36,0.0218906252,15.2828385,0.152828385,15.2828385,6.66018791
76.454,58106.5,0.02239005704,15.63151453,0.1563151453,15.63151453,6.812139254
76.581,58163.92,0.02196110544,15.33204396,0.1533204396,15.33204396,6.681631412
76.708,58111.3,0.02235418279,15.60646908,0.1560646908,15.60646908,6.801224568
76.835,58110.5,0.02236016162,15.61064318,0.1561064318,15.61064318,6.80304362
76.962,58140.43,0.02213653444,15.4545189,0.154545189,15.4545189,6.735005405
77.089,58137.3,0.02215991539,15.4708422,0.154708422,15.4708422,6.742119021
77.216,58064.23,0.02270610272,15.85216035,0.1585216035,15.85216035,6.908295649
77.343,58074.83,0.02262682669,15.79681416,0.1579681416,15.79681416,6.884176044
77.47,58006.81,0.02313579114,16.15214533,0.1615214533,16.15214533,7.039027669
77.597,58060.79,0.02273183314,15.87012393,0.1587012393,15.87012393,6.916124089
77.724,57973.68,0.02338390488,16.32536479,0.1632536479,16.32536479,7.11451588
77.851,58049.23,0.02281831051,15.9304977,0.159304977,15.9304977,6.94243469
77.978,57987.66,0.02327919004,16.25225861,0.1625225861,16.25225861,7.082656554
78.105,58035.02,0.02292463543,16.00472795,0.1600472795,16.00472795,6.974783879
78.232,58029.3,0.02296744212,16.03461324,0.1603461324,16.03461324,6.987807745
78.359,58057.26,0.02275823833,15.88855859,0.1588855859,15.88855859,6.924157826
78.486,58012.92,0.02309004825,16.12021014,0.1612021014,16.12021014,7.025110465
78.613,57907.03,0.02388348295,16.6741429,0.166741429,16.6741429,7.266511711
78.74,58053.62,0.02278546803,15.90756887,0.1590756887,15.90756887,6.932442417
78.867,58054.53,0.02277866044,15.90281619,0.1590281619,15.90281619,6.930371221
78.994,58123.52,0.02226286628,15.54271689,0.1554271689,15.54271689,6.773441668
79.121,58095.88,0.02246943936,15.68693493,0.1568693493,15.68693493,6.836291199
79.248,58020.26,0.02303510325,16.08185055,0.1608185055,16.08185055,7.008393536
79.375,58047.37,0.02283222629,15.94021294,0.1594021294,15.94021294,6.946668546
79.502,58123.85,0.02226040056,15.54099545,0.1554099545,15.54099545,6.772691474
79.629,58126.37,0.02224157183,15.52785026,0.1552785026,15.52785026,6.766962863
79.756,58088.95,0.02252124752,15.72310455,0.1572310455,15.72310455,6.852053747
79.883,58081.09,0.02258001576,15.76413333,0.1576413333,15.76413333,6.869933892
80.01,58097.66,0.02245613322,15.6776453,0.156776453,15.6776453,6.832242825
80.137,58113.31,0.02233916132,15.59598192,0.1559598192,15.59598192,6.796654312
80.264,58096.5,0.02246480459,15.68369918,0.1568369918,15.68369918,6.834881077
80.391,58112.87,0.02234244956,15.59827758,0.1559827758,15.59827758,6.797654753
80.518,58107.64,0.02238153664,15.62556605,0.1562556605,15.62556605,6.809546934
80.645,58138.4,0.0221516983,15.46510547,0.1546510547,15.46510547,6.739618984
80.772,58171.75,0.02190264486,15.29122997,0.1529122997,15.29122997,6.663844872
80.899,58160.9,0.02198365556,15.34778722,0.1534778722,15.34778722,6.68849225
81.026,58099.33,0.02244364973,15.66893001,0.1566893001,15.66893001,6.828444744
81.153,58097.2,0.02245957185,15.68004596,0.1568004596,15.68004596,6.833289022
81.28,58088.35,0.02252573336,15.72623632,0.1572623632,15.72623632,6.853418559
81.407,58111.57,0.02235216495,15.60506034,0.1560506034,15.60506034,6.800610644
81.534,58026.09,0.0229914666,16.05138582,0.1605138582,16.05138582,6.995117156
81.661,58106.39,0.02239087919,15.63208851,0.1563208851,15.63208851,6.812389392
81.788,57979.2,0.02334255523,16.29649672,0.1629649672,16.29649672,7.101935314
81.915,58000.5,0.02318303641,16.1851294,0.161851294,16.1851294,7.053401966
82.042,58068.73,0.02267244604,15.82866309,0.1582866309,15.82866309,6.898055656
82.169,58075.52,0.02262166678,15.79321179,0.1579321179,15.79321179,6.882606147
82.296,58083.25,0.02256386492,15.75285769,0.1575285769,15.75285769,6.865020024
82.423,58033.26,0.02293780627,16.01392311,0.1601392311,16.01392311,6.978791086
82.55,58040.44,0.02288407775,15.97641279,0.1597641279,15.97641279,6.962444267
82.677,58066.73,0.02268740424,15.83910609,0.1583910609,15.83910609,6.902606666
82.804,58021.23,0.02302784264,16.07678159,0.1607678159,16.07678159,7.006184509
82.931,58053.82,0.02278397185,15.90652432,0.1590652432,15.90652432,6.931987207
83.058,58021.83,0.02302335161,16.07364619,0.1607364619,16.07364619,7.004818119
83.185,57961.85,0.02347253524,16.38724166,0.1638724166,16.38724166,7.141481525
83.312,57993.96,0.0232320092,16.21931952,0.1621931952,16.21931952,7.068301858
83.439,58004.75,0.02315121455,16.16291311,0.1616291311,16.16291311,7.043720215
83.566,57989.4,0.02326615863,16.24316079,0.1624316079,16.24316079,7.078691768
83.693,57962.13,0.02347043727,16.38577698,0.1638577698,16.38577698,7.140843221
83.82,57995.14,0.02322317272,16.21315038,0.1621315038,16.21315038,7.065613374
83.947,57946.75,0.02358569072,16.46624064,0.1646624064,16.46624064,7.1759089
84.074,57973.88,0.02338240664,16.3243188,0.163243188,16.3243188,7.114060041
84.201,57930.86,0.02370479811,16.54939491,0.1654939491,16.54939491,7.212147132
84.328,58061.28,0.02272816796,15.8675651,0.158675651,15.8675651,6.915008963
84.455,57970.62,0.02340682867,16.34136893,0.1634136893,16.34136893,7.121490405
84.582,58035.18,0.0229234381,16.00389204,0.1600389204,16.00389204,6.974419594
84.709,57970.11,0.02341064942,16.34403636,0.1634403636,16.34403636,7.122652861
84.836,58021.48,0.02302597137,16.07547517,0.1607547517,16.07547517,7.005615178
84.963,58068.67,0.02267289477,15.82897638,0.1582897638,15.82897638,6.898192184
85.09,58004.57,0.02315256225,16.163854,0.16163854,16.163854,7.044130251
85.217,57917.73,0.02380324189,16.61812297,0.1661812297,16.61812297,7.242098495
85.344,58044.71,0.02285212814,15.95410732,0.1595410732,15.95410732,6.95272365
85.471,58000.71,0.02318146398,16.18403161,0.1618403161,16.18403161,7.052923557
85.598,58022.67,0.02301706424,16.0692567,0.160692567,16.0692567,7.002905197
85.725,58091.3,0.0225036784,15.71083875,0.1571083875,15.71083875,6.846708372
85.852,57977.88,0.02335244284,16.30339971,0.1630339971,16.30339971,7.104943601
85.979,57899.79,0.02393778531,16.71205384,0.1671205384,16.71205384,7.283033119
86.106,57957.06,0.02350842707,16.41229937,0.1641229937,16.41229937,7.152401555
86.233,57986.73,0.02328615526,16.25712135,0.1625712135,16.25712135,7.084775713
86.36,57932.78,0.02369040454,16.5393461,0.165393461,16.5393461,7.207767913
86.487,57992.55,0.02324256827,16.22669129,0.1622669129,16.22669129,7.071514441
